worker_id,month,amount_eur,amount_try,exchange_rate,recipient_country
WRK-000196,2025-02,535.64,20663.86,38.5779,TR
WRK-000196,2025-03,229.97,8948.05,38.9096,TR
WRK-000196,2025-04,284.87,11005.16,38.6322,TR
WRK-000196,2025-05,309.44,12098.43,39.0978,TR
WRK-000196,2025-06,338.55,12914.37,38.1461,TR
WRK-000196,2025-07,472.08,18287.2,38.7375,TR
WRK-000196,2025-08,328.84,12700.49,38.6221,TR
WRK-000196,2025-09,281.29,10768.11,38.2812,TR
WRK-000196,2025-10,302.12,11391.21,37.7043,TR
WRK-000196,2025-11,527.13,20870.84,39.5933,TR
WRK-000196,2025-12,549.06,21557.91,39.2633,TR
WRK-000196,2026-01,471.4,18578.98,39.4123,TR
WRK-000196,2026-02,605.85,23508.24,38.8021,TR
WRK-000197,2024-11,1650.49,65260.09,39.5398,TR
WRK-000197,2024-12,880.77,33981.0,38.581,TR
WRK-000197,2025-01,1102.0,43645.03,39.6053,TR
WRK-000197,2025-02,1534.98,58417.85,38.0577,TR
WRK-000197,2025-03,1414.41,56048.52,39.6268,TR
WRK-000197,2025-04,1507.24,59494.25,39.4723,TR
WRK-000197,2025-05,1772.76,66257.97,37.3756,TR
WRK-000197,2025-06,1208.7,47214.67,39.0624,TR
WRK-000197,2025-07,1361.11,53111.41,39.0207,TR
WRK-000197,2025-08,1026.67,40392.24,39.343,TR
WRK-000197,2025-09,694.77,26335.13,37.9048,TR
WRK-000197,2025-10,277.04,10544.13,38.06,TR
WRK-000197,2025-11,66.03,2589.75,39.2208,TR
WRK-000197,2025-12,936.27,36686.15,39.1833,TR
WRK-000197,2026-01,1178.07,45331.43,38.4794,TR
WRK-000197,2026-02,1395.53,54143.2,38.7976,TR
WRK-000198,2024-06,729.1,27709.44,38.005,TR
WRK-000198,2024-07,860.23,32171.67,37.3989,TR
WRK-000198,2024-08,629.75,24761.23,39.3191,TR
WRK-000198,2024-09,451.84,17180.2,38.0227,TR
WRK-000198,2024-10,309.78,12271.92,39.615,TR
WRK-000198,2024-11,272.63,10328.82,37.8858,TR
WRK-000198,2024-12,541.51,20523.41,37.9003,TR
WRK-000198,2025-01,358.5,13617.1,37.9835,TR
WRK-000198,2025-02,224.96,8802.77,39.1304,TR
WRK-000198,2025-03,570.89,22566.39,39.5284,TR
WRK-000198,2025-04,554.78,21772.91,39.246,TR
WRK-000198,2025-05,559.92,21450.03,38.3091,TR
WRK-000198,2025-06,500.63,19115.27,38.1824,TR
WRK-000198,2025-07,761.37,29240.19,38.4047,TR
WRK-000198,2025-08,613.08,24135.35,39.3674,TR
WRK-000198,2025-09,1013.13,39736.67,39.2217,TR
WRK-000198,2025-10,1107.7,42269.34,38.1596,TR
WRK-000198,2025-11,1076.57,40589.25,37.7024,TR
WRK-000198,2025-12,696.39,26281.01,37.7389,TR
WRK-000198,2026-01,1227.77,48170.38,39.234,TR
WRK-000198,2026-02,480.64,18271.97,38.0159,TR
WRK-000199,2024-07,487.44,18575.95,38.1092,TR
WRK-000199,2024-08,820.12,31021.48,37.8255,TR
WRK-000199,2024-09,1400.02,53914.56,38.5099,TR
WRK-000199,2024-10,1072.25,42039.36,39.2067,TR
WRK-000199,2024-11,1705.51,64488.26,37.8117,TR
WRK-000199,2024-12,1198.14,46742.59,39.0126,TR
WRK-000199,2025-01,712.3,26683.97,37.4617,TR
WRK-000199,2025-02,1074.76,40644.17,37.817,TR
WRK-000199,2025-03,434.28,16424.26,37.8195,TR
WRK-000199,2025-04,1012.37,39063.61,38.5863,TR
WRK-000199,2025-05,1140.85,42961.59,37.6575,TR
WRK-000199,2025-06,1802.75,68109.06,37.7806,TR
WRK-000199,2025-07,1682.66,63158.62,37.535,TR
WRK-000199,2025-08,1278.72,49955.02,39.0664,TR
WRK-000199,2025-09,1019.97,40385.19,39.5945,TR
WRK-000199,2025-10,1317.87,50239.83,38.122,TR
WRK-000199,2025-11,1085.34,41696.61,38.418,TR
WRK-000199,2025-12,1380.52,52354.04,37.9234,TR
WRK-000199,2026-01,1714.87,67212.01,39.1936,TR
WRK-000199,2026-02,1578.63,60359.74,38.2355,TR
WRK-000200,2025-01,314.76,12357.22,39.2592,TR
WRK-000200,2025-02,329.48,12509.81,37.9684,TR
WRK-000200,2025-03,421.1,15767.7,37.4441,TR
WRK-000200,2025-04,342.55,13119.81,38.3004,TR
WRK-000200,2025-05,256.93,9771.96,38.0335,TR
WRK-000200,2025-06,234.3,9067.86,38.7019,TR
WRK-000200,2025-07,197.33,7681.64,38.9279,TR
WRK-000200,2025-08,192.9,7598.31,39.3899,TR
WRK-000200,2025-09,309.55,11791.55,38.0925,TR
WRK-000200,2025-10,278.73,10631.51,38.1427,TR
WRK-000200,2025-11,239.01,9322.0,39.0026,TR
WRK-000200,2025-12,184.75,7183.99,38.8849,TR
WRK-000200,2026-01,182.73,6877.03,37.6349,TR
WRK-000200,2026-02,180.96,6925.0,38.2681,TR
WRK-000201,2024-11,216.53,8090.51,37.3644,TR
WRK-000201,2024-12,384.03,14372.95,37.4266,TR
WRK-000201,2025-01,457.47,17252.61,37.7131,TR
WRK-000201,2025-02,563.2,21316.32,37.8486,TR
WRK-000201,2025-03,670.34,26221.52,39.1167,TR
WRK-000201,2025-04,306.62,11765.55,38.3718,TR
WRK-000201,2025-05,724.89,28723.67,39.6249,TR
WRK-000201,2025-06,585.23,22928.54,39.1787,TR
WRK-000201,2025-07,472.8,18448.13,39.0189,TR
WRK-000201,2025-08,160.68,6312.03,39.2832,TR
WRK-000201,2025-09,539.06,20824.53,38.6312,TR
WRK-000201,2025-10,651.76,24567.69,37.6944,TR
WRK-000201,2025-11,606.66,23825.6,39.2734,TR
WRK-000201,2025-12,745.95,29040.84,38.9314,TR
WRK-000201,2026-01,353.82,13887.11,39.2491,TR
WRK-000201,2026-02,499.56,19328.48,38.691,TR
WRK-000202,2024-12,1216.79,47326.79,38.8948,TR
WRK-000202,2025-01,1227.99,46585.54,37.9364,TR
WRK-000202,2025-02,1356.62,52098.31,38.403,TR
WRK-000202,2025-03,1201.03,47590.09,39.6244,TR
WRK-000202,2025-04,1116.86,41907.34,37.5225,TR
WRK-000202,2025-05,1005.72,39692.62,39.4669,TR
WRK-000202,2025-06,727.45,27900.84,38.3543,TR
WRK-000202,2025-07,736.67,27538.94,37.383,TR
WRK-000202,2025-08,990.68,39014.44,39.3815,TR
WRK-000202,2025-09,651.08,25660.35,39.412,TR
WRK-000202,2025-10,860.82,33534.18,38.9561,TR
WRK-000202,2025-11,965.92,37679.39,39.0088,TR
WRK-000202,2025-12,1074.13,41392.63,38.536,TR
WRK-000202,2026-01,1109.63,41973.02,37.8261,TR
WRK-000202,2026-02,1374.95,54437.8,39.5926,TR
WRK-000203,2024-05,655.99,24802.72,37.8096,TR
WRK-000203,2024-06,601.47,22870.09,38.0237,TR
WRK-000203,2024-07,698.44,26957.0,38.596,TR
WRK-000203,2024-08,545.9,21386.57,39.1767,TR
WRK-000203,2024-09,634.83,24631.97,38.8009,TR
WRK-000203,2024-10,506.1,20030.2,39.5776,TR
WRK-000203,2024-11,456.85,17105.23,37.4417,TR
WRK-000203,2024-12,990.44,38363.39,38.7337,TR
WRK-000203,2025-01,1018.96,38086.96,37.3783,TR
WRK-000203,2025-02,526.8,20478.73,38.8738,TR
WRK-000203,2025-03,512.75,20126.64,39.2523,TR
WRK-000203,2025-04,417.21,16012.93,38.381,TR
WRK-000203,2025-05,436.2,17116.58,39.2402,TR
WRK-000203,2025-06,449.39,17491.74,38.9233,TR
WRK-000203,2025-07,818.36,30825.41,37.6673,TR
WRK-000203,2025-08,580.93,22647.23,38.9844,TR
WRK-000203,2025-09,464.8,18417.96,39.6256,TR
WRK-000203,2025-10,721.84,27674.46,38.3388,TR
WRK-000203,2025-11,750.32,28691.88,38.2395,TR
WRK-000203,2025-12,554.75,21649.94,39.0265,TR
WRK-000203,2026-01,710.66,27065.22,38.0846,TR
WRK-000203,2026-02,821.65,30819.34,37.5091,TR
WRK-000204,2024-10,752.26,28288.15,37.6042,TR
WRK-000204,2024-11,1017.52,39118.87,38.4453,TR
WRK-000204,2024-12,677.47,25663.54,37.8814,TR
WRK-000204,2025-01,740.63,27786.4,37.5173,TR
WRK-000204,2025-02,763.91,29034.4,38.0076,TR
WRK-000204,2025-03,1152.9,45700.1,39.6393,TR
WRK-000204,2025-04,1141.13,42774.41,37.4843,TR
WRK-000204,2025-05,959.52,37752.0,39.3447,TR
WRK-000204,2025-06,989.04,36956.82,37.3664,TR
WRK-000204,2025-07,1322.4,50002.92,37.8123,TR
WRK-000204,2025-08,1173.41,46511.22,39.6377,TR
WRK-000204,2025-09,1264.81,47886.86,37.8609,TR
WRK-000204,2025-10,881.19,34338.11,38.9679,TR
WRK-000204,2025-11,1029.72,39608.23,38.465,TR
WRK-000204,2025-12,675.34,25888.78,38.3344,TR
WRK-000204,2026-01,1016.11,39415.06,38.7901,TR
WRK-000204,2026-02,1164.52,45909.9,39.4239,TR
WRK-000205,2024-09,840.59,31970.59,38.0335,TR
WRK-000205,2024-10,761.31,29636.17,38.9279,TR
WRK-000205,2024-11,881.09,34681.6,39.3622,TR
WRK-000205,2024-12,779.6,29493.97,37.8322,TR
WRK-000205,2025-01,802.33,31540.31,39.3109,TR
WRK-000205,2025-02,598.48,22595.07,37.7541,TR
WRK-000205,2025-03,650.13,25256.88,38.849,TR
WRK-000205,2025-04,793.72,30497.4,38.4234,TR
WRK-000205,2025-05,894.78,33856.79,37.8381,TR
WRK-000205,2025-06,768.66,29409.86,38.2612,TR
WRK-000205,2025-07,819.55,32218.94,39.313,TR
WRK-000205,2025-08,979.32,36667.45,37.4417,TR
WRK-000205,2025-09,892.38,34860.06,39.0641,TR
WRK-000205,2025-10,1068.83,40291.36,37.6967,TR
WRK-000205,2025-11,1160.42,43967.47,37.8893,TR
WRK-000205,2025-12,1131.06,44566.22,39.4022,TR
WRK-000205,2026-01,981.25,36756.08,37.4584,TR
WRK-000205,2026-02,992.65,37721.69,38.001,TR
WRK-000206,2024-05,752.39,29515.09,39.2285,TR
WRK-000206,2024-06,896.26,34361.32,38.3386,TR
WRK-000206,2024-07,849.52,31814.59,37.4501,TR
WRK-000206,2024-08,1245.69,46684.45,37.4768,TR
WRK-000206,2024-09,1465.89,58085.35,39.6246,TR
WRK-000206,2024-10,955.25,37328.42,39.0771,TR
WRK-000206,2024-11,696.19,26371.81,37.8802,TR
WRK-000206,2024-12,595.49,22566.8,37.8962,TR
WRK-000206,2025-01,488.11,19315.65,39.5723,TR
WRK-000206,2025-02,846.56,32329.29,38.189,TR
WRK-000206,2025-03,1172.22,44232.52,37.734,TR
WRK-000206,2025-04,1138.19,43550.64,38.2631,TR
WRK-000206,2025-05,1045.37,41389.37,39.593,TR
WRK-000206,2025-06,1164.07,44832.37,38.5135,TR
WRK-000206,2025-07,989.8,37072.17,37.4542,TR
WRK-000206,2025-08,921.64,36438.65,39.5367,TR
WRK-000206,2025-09,1102.7,43319.47,39.2849,TR
WRK-000206,2025-10,960.18,36729.57,38.2528,TR
WRK-000206,2025-11,1080.49,41838.78,38.722,TR
WRK-000206,2025-12,1435.62,54125.13,37.7016,TR
WRK-000206,2026-01,1228.03,48009.66,39.0949,TR
WRK-000206,2026-02,1233.52,46120.39,37.3893,TR
WRK-000207,2025-01,573.84,21628.19,37.6903,TR
WRK-000207,2025-02,1105.45,42696.38,38.6235,TR
WRK-000207,2025-03,1297.91,49202.32,37.9089,TR
WRK-000207,2025-04,1026.71,38977.23,37.9632,TR
WRK-000207,2025-05,1033.86,40709.19,39.3759,TR
WRK-000207,2025-06,773.45,30234.97,39.0911,TR
WRK-000207,2025-07,772.76,29232.15,37.8282,TR
WRK-000207,2025-08,726.68,28779.7,39.6044,TR
WRK-000207,2025-09,516.34,19720.09,38.1921,TR
WRK-000207,2025-10,1238.36,48770.96,39.3835,TR
WRK-000207,2025-11,619.27,23873.25,38.5506,TR
WRK-000207,2025-12,591.59,22565.39,38.1436,TR
WRK-000207,2026-01,288.61,11315.35,39.2064,TR
WRK-000207,2026-02,577.32,22733.14,39.377,TR
WRK-000208,2024-12,852.26,33795.17,39.6536,TR
WRK-000208,2025-01,876.36,34500.36,39.3678,TR
WRK-000208,2025-02,776.02,30259.07,38.9926,TR
WRK-000208,2025-03,930.06,36440.67,39.181,TR
WRK-000208,2025-04,926.29,36516.35,39.4222,TR
WRK-000208,2025-05,510.92,19705.37,38.5684,TR
WRK-000208,2025-06,1184.9,45354.68,38.2772,TR
WRK-000208,2025-07,1262.87,48600.22,38.4839,TR
WRK-000208,2025-08,869.63,33985.73,39.0807,TR
WRK-000208,2025-09,1085.46,41176.57,37.9347,TR
WRK-000208,2025-10,906.13,35613.16,39.3025,TR
WRK-000208,2025-11,854.08,32498.2,38.0505,TR
WRK-000208,2025-12,848.03,33131.73,39.0691,TR
WRK-000208,2026-01,720.35,28206.63,39.1568,TR
WRK-000208,2026-02,730.43,27354.07,37.4493,TR
WRK-000209,2025-01,565.68,21302.37,37.658,TR
WRK-000209,2025-02,555.89,21848.87,39.3043,TR
WRK-000209,2025-03,838.25,31582.97,37.6773,TR
WRK-000209,2025-04,1033.79,39195.72,37.9146,TR
WRK-000209,2025-05,642.41,24941.06,38.8242,TR
WRK-000209,2025-06,913.61,35331.33,38.6722,TR
WRK-000209,2025-07,487.78,18564.29,38.0587,TR
WRK-000209,2025-08,516.17,20332.54,39.3912,TR
WRK-000209,2025-09,13.08,501.12,38.3118,TR
WRK-000209,2025-10,303.27,11594.6,38.2319,TR
WRK-000209,2025-11,14.59,574.9,39.404,TR
WRK-000209,2025-12,377.17,14654.67,38.8543,TR
WRK-000209,2026-01,695.61,26677.88,38.3518,TR
WRK-000209,2026-02,362.86,14132.47,38.9475,TR
WRK-000210,2024-08,190.38,7227.21,37.962,TR
WRK-000210,2024-09,275.33,10795.61,39.2097,TR
WRK-000210,2024-10,130.07,5051.67,38.8381,TR
WRK-000210,2024-11,304.6,11814.64,38.7874,TR
WRK-000210,2024-12,230.5,8974.2,38.9336,TR
WRK-000210,2025-01,170.03,6718.16,39.5116,TR
WRK-000210,2025-02,133.38,5008.55,37.551,TR
WRK-000210,2025-03,133.25,5092.17,38.2152,TR
WRK-000210,2025-04,206.36,8153.89,39.513,TR
WRK-000210,2025-05,218.85,8391.11,38.3418,TR
WRK-000210,2025-06,300.06,11310.52,37.6942,TR
WRK-000210,2025-07,326.57,12834.6,39.3012,TR
WRK-000210,2025-08,312.82,12334.75,39.4308,TR
WRK-000210,2025-09,399.47,14954.31,37.4354,TR
WRK-000210,2025-10,249.96,9389.48,37.5639,TR
WRK-000210,2025-11,222.55,8366.25,37.5927,TR
WRK-000210,2025-12,202.45,7611.07,37.5948,TR
WRK-000210,2026-01,156.49,6004.16,38.3677,TR
WRK-000210,2026-02,123.01,4745.9,38.5814,TR
WRK-000211,2024-09,181.23,6934.63,38.2642,TR
WRK-000211,2024-10,159.14,6137.32,38.5655,TR
WRK-000211,2024-11,248.1,9680.29,39.0177,TR
WRK-000211,2024-12,375.02,14765.3,39.372,TR
WRK-000211,2025-01,396.53,15621.52,39.3956,TR
WRK-000211,2025-02,563.33,22139.78,39.3016,TR
WRK-000211,2025-03,430.47,17066.48,39.6462,TR
WRK-000211,2025-04,506.77,19971.11,39.4086,TR
WRK-000211,2025-05,559.54,21610.26,38.6215,TR
WRK-000211,2025-06,321.71,12203.52,37.9333,TR
WRK-000211,2025-07,315.23,12073.16,38.2995,TR
WRK-000211,2025-08,234.53,9121.23,38.8915,TR
WRK-000211,2025-09,202.5,7943.48,39.2271,TR
WRK-000211,2025-10,263.01,10042.67,38.1836,TR
WRK-000211,2025-11,271.83,10493.14,38.6018,TR
WRK-000211,2025-12,280.27,10949.58,39.068,TR
WRK-000211,2026-01,355.21,13967.07,39.3206,TR
WRK-000211,2026-02,312.84,11860.35,37.9119,TR
WRK-000212,2024-12,1244.64,47475.27,38.1438,TR
WRK-000212,2025-01,1703.36,67021.38,39.3466,TR
WRK-000212,2025-02,2134.5,81105.83,37.9976,TR
WRK-000212,2025-03,1672.66,63283.63,37.8341,TR
WRK-000212,2025-04,1814.95,70361.76,38.7679,TR
WRK-000212,2025-05,1324.39,49851.4,37.641,TR
WRK-000212,2025-06,679.09,26133.26,38.4828,TR
WRK-000212,2025-07,186.95,7060.01,37.7642,TR
WRK-000212,2025-08,755.12,28831.6,38.1815,TR
WRK-000212,2025-09,468.41,17544.6,37.4557,TR
WRK-000212,2025-10,1021.76,39711.55,38.8658,TR
WRK-000212,2025-11,856.91,33737.81,39.3715,TR
WRK-000212,2025-12,805.13,30253.21,37.5756,TR
WRK-000212,2026-01,465.13,17935.8,38.5608,TR
WRK-000212,2026-02,913.97,34205.78,37.4255,TR
WRK-000213,2024-10,743.89,28611.84,38.4625,TR
WRK-000213,2024-11,1498.46,56502.14,37.7068,TR
WRK-000213,2024-12,1908.72,75063.35,39.3265,TR
WRK-000213,2025-01,1710.28,65027.97,38.0218,TR
WRK-000213,2025-02,1334.34,51964.71,38.9441,TR
WRK-000213,2025-03,802.16,30741.48,38.3234,TR
WRK-000213,2025-04,713.44,26855.21,37.6419,TR
WRK-000213,2025-05,319.75,12322.4,38.5376,TR
WRK-000213,2025-06,117.31,4638.34,39.5392,TR
WRK-000213,2025-07,15.82,607.49,38.3998,TR
WRK-000213,2025-08,334.16,12599.07,37.7037,TR
WRK-000213,2025-09,432.97,16349.33,37.7609,TR
WRK-000213,2025-10,130.11,5132.49,39.4473,TR
WRK-000213,2025-11,220.24,8704.62,39.5233,TR
WRK-000213,2025-12,521.73,20622.37,39.5269,TR
WRK-000213,2026-01,686.83,26721.42,38.9054,TR
WRK-000213,2026-02,814.77,31364.33,38.4947,TR
WRK-000214,2024-06,1390.65,54535.28,39.2157,TR
WRK-000214,2024-07,1884.8,70629.38,37.4731,TR
WRK-000214,2024-08,2282.05,90017.61,39.4459,TR
WRK-000214,2024-09,1694.3,64073.94,37.8174,TR
WRK-000214,2024-10,1526.04,59687.23,39.1125,TR
WRK-000214,2024-11,1109.23,41924.9,37.7964,TR
WRK-000214,2024-12,1503.78,58692.65,39.0301,TR
WRK-000214,2025-01,2130.55,84455.47,39.6402,TR
WRK-000214,2025-02,1787.99,69268.62,38.7411,TR
WRK-000214,2025-03,1114.54,42034.67,37.7148,TR
WRK-000214,2025-04,190.74,7513.93,39.3936,TR
WRK-000214,2025-05,943.82,36545.71,38.7211,TR
WRK-000214,2025-06,1686.83,65114.89,38.6019,TR
WRK-000214,2025-07,1619.21,62222.93,38.428,TR
WRK-000214,2025-08,2224.15,84913.27,38.1779,TR
WRK-000214,2025-09,2459.45,95170.43,38.6958,TR
WRK-000214,2025-10,2078.88,79913.0,38.4404,TR
WRK-000214,2025-11,996.03,38792.12,38.9467,TR
WRK-000214,2025-12,2153.6,82337.42,38.2325,TR
WRK-000214,2026-01,2691.59,106302.56,39.4943,TR
WRK-000214,2026-02,2647.77,103185.68,38.9708,TR
WRK-000215,2024-06,284.35,11164.29,39.2625,TR
WRK-000215,2024-07,266.22,10123.82,38.028,TR
WRK-000215,2024-08,228.57,8663.85,37.9046,TR
WRK-000215,2024-09,255.91,9734.51,38.0388,TR
WRK-000215,2024-10,193.06,7333.14,37.9837,TR
WRK-000215,2024-11,244.43,9678.23,39.5951,TR
WRK-000215,2024-12,254.67,9792.74,38.4527,TR
WRK-000215,2025-01,228.73,8620.07,37.6866,TR
WRK-000215,2025-02,261.94,10345.7,39.4964,TR
WRK-000215,2025-03,413.07,16277.75,39.4067,TR
WRK-000215,2025-04,627.85,24340.65,38.7683,TR
WRK-000215,2025-05,526.91,19678.09,37.3462,TR
WRK-000215,2025-06,574.06,21823.06,38.0153,TR
WRK-000215,2025-07,499.2,19379.28,38.8207,TR
WRK-000215,2025-08,441.84,17507.84,39.6248,TR
WRK-000215,2025-09,110.33,4365.87,39.571,TR
WRK-000215,2025-10,296.84,11284.2,38.0144,TR
WRK-000215,2025-11,451.47,17520.71,38.8081,TR
WRK-000215,2025-12,294.33,11080.52,37.6466,TR
WRK-000215,2026-01,498.04,19317.56,38.7872,TR
WRK-000215,2026-02,473.9,18400.16,38.8271,TR
WRK-000216,2024-11,1104.29,41638.75,37.7064,TR
WRK-000216,2024-12,1120.87,43681.5,38.9711,TR
WRK-000216,2025-01,1028.67,40592.84,39.4615,TR
WRK-000216,2025-02,1287.3,49739.89,38.6389,TR
WRK-000216,2025-03,1295.54,49355.22,38.0963,TR
WRK-000216,2025-04,1086.56,42213.17,38.8503,TR
WRK-000216,2025-05,675.68,26448.01,39.1428,TR
WRK-000216,2025-06,450.46,17846.58,39.6186,TR
WRK-000216,2025-07,863.08,34104.72,39.5151,TR
WRK-000216,2025-08,753.03,29144.71,38.7033,TR
WRK-000216,2025-09,1134.92,42959.02,37.852,TR
WRK-000216,2025-10,674.0,25973.09,38.5357,TR
WRK-000216,2025-11,487.15,18684.77,38.3553,TR
WRK-000216,2025-12,475.94,17803.91,37.4079,TR
WRK-000216,2026-01,1402.67,54227.61,38.6603,TR
WRK-000216,2026-02,1192.61,46770.65,39.2171,TR
WRK-000217,2024-08,244.67,9387.6,38.3684,TR
WRK-000217,2024-09,277.98,10634.59,38.2567,TR
WRK-000217,2024-10,294.84,11292.61,38.3008,TR
WRK-000217,2024-11,433.26,16655.29,38.4418,TR
WRK-000217,2024-12,356.35,14076.76,39.5026,TR
WRK-000217,2025-01,317.41,12182.82,38.382,TR
WRK-000217,2025-02,279.9,11043.84,39.4564,TR
WRK-000217,2025-03,340.5,12944.55,38.0163,TR
WRK-000217,2025-04,352.07,13407.04,38.0806,TR
WRK-000217,2025-05,284.8,11056.12,38.8206,TR
WRK-000217,2025-06,334.87,12878.1,38.457,TR
WRK-000217,2025-07,288.6,11013.63,38.1623,TR
WRK-000217,2025-08,239.25,8956.4,37.4353,TR
WRK-000217,2025-09,334.27,13120.41,39.2509,TR
WRK-000217,2025-10,319.3,12404.42,38.8488,TR
WRK-000217,2025-11,479.4,18510.19,38.6112,TR
WRK-000217,2025-12,294.09,11350.03,38.5937,TR
WRK-000217,2026-01,323.03,12306.32,38.0965,TR
WRK-000217,2026-02,409.94,15509.24,37.8329,TR
WRK-000218,2024-12,641.39,25174.5,39.2499,TR
WRK-000218,2025-01,422.37,16262.3,38.5025,TR
WRK-000218,2025-02,589.35,22551.11,38.2644,TR
WRK-000218,2025-03,433.4,16719.24,38.5769,TR
WRK-000218,2025-04,498.42,18870.11,37.8598,TR
WRK-000218,2025-05,710.48,27940.92,39.3268,TR
WRK-000218,2025-06,983.82,37603.74,38.2222,TR
WRK-000218,2025-07,594.08,22433.8,37.7623,TR
WRK-000218,2025-08,672.25,25190.04,37.4712,TR
WRK-000218,2025-09,527.79,20107.18,38.0969,TR
WRK-000218,2025-10,549.27,21001.05,38.2345,TR
WRK-000218,2025-11,218.76,8391.53,38.3595,TR
WRK-000218,2025-12,370.59,14581.1,39.3456,TR
WRK-000218,2026-01,455.45,17122.41,37.5945,TR
WRK-000218,2026-02,711.65,27552.24,38.716,TR
WRK-000219,2024-11,1010.33,39777.14,39.3704,TR
WRK-000219,2024-12,1082.41,42165.67,38.9554,TR
WRK-000219,2025-01,1442.65,55444.76,38.4326,TR
WRK-000219,2025-02,1097.34,41457.09,37.7796,TR
WRK-000219,2025-03,1314.29,51183.89,38.9441,TR
WRK-000219,2025-04,1165.98,45208.87,38.7733,TR
WRK-000219,2025-05,917.01,36229.09,39.5078,TR
WRK-000219,2025-06,1105.17,41906.29,37.9184,TR
WRK-000219,2025-07,638.84,24091.17,37.7108,TR
WRK-000219,2025-08,890.14,33560.28,37.7022,TR
WRK-000219,2025-09,1139.75,43745.64,38.3818,TR
WRK-000219,2025-10,1160.78,44501.11,38.3372,TR
WRK-000219,2025-11,1206.51,47515.53,39.3826,TR
WRK-000219,2025-12,1036.29,39912.99,38.5153,TR
WRK-000219,2026-01,1151.57,43334.23,37.6306,TR
WRK-000219,2026-02,1319.86,50183.18,38.0216,TR
WRK-000220,2024-10,837.82,32965.28,39.3465,TR
WRK-000220,2024-11,940.2,37044.74,39.4009,TR
WRK-000220,2024-12,861.78,33480.34,38.8502,TR
WRK-000220,2025-01,623.63,24310.98,38.983,TR
WRK-000220,2025-02,1058.55,39688.77,37.4935,TR
WRK-000220,2025-03,1050.57,40718.23,38.7582,TR
WRK-000220,2025-04,965.48,36466.07,37.7699,TR
WRK-000220,2025-05,708.33,27321.39,38.5716,TR
WRK-000220,2025-06,696.58,26615.86,38.2093,TR
WRK-000220,2025-07,864.2,32701.6,37.8403,TR
WRK-000220,2025-08,595.73,23297.25,39.1071,TR
WRK-000220,2025-09,543.32,21306.29,39.215,TR
WRK-000220,2025-10,668.54,25142.23,37.6077,TR
WRK-000220,2025-11,178.93,7076.38,39.5483,TR
WRK-000220,2025-12,593.48,22432.17,37.7977,TR
WRK-000220,2026-01,99.33,3932.89,39.5942,TR
WRK-000220,2026-02,475.89,18080.55,37.9931,TR
WRK-000221,2024-05,428.75,16240.56,37.8788,TR
WRK-000221,2024-06,390.2,14835.97,38.0214,TR
WRK-000221,2024-07,524.39,20738.28,39.5474,TR
WRK-000221,2024-08,300.57,11230.2,37.363,TR
WRK-000221,2024-09,355.22,13832.78,38.9414,TR
WRK-000221,2024-10,479.03,18767.93,39.179,TR
WRK-000221,2024-11,738.94,28389.64,38.4194,TR
WRK-000221,2024-12,795.81,29804.46,37.4517,TR
WRK-000221,2025-01,513.65,19898.6,38.7396,TR
WRK-000221,2025-02,472.1,18025.33,38.1812,TR
WRK-000221,2025-03,636.94,24666.41,38.7264,TR
WRK-000221,2025-04,634.21,23692.89,37.3581,TR
WRK-000221,2025-05,582.06,22831.33,39.2251,TR
WRK-000221,2025-06,408.12,15656.97,38.3637,TR
WRK-000221,2025-07,469.64,18230.51,38.8181,TR
WRK-000221,2025-08,321.26,12307.06,38.3087,TR
WRK-000221,2025-09,513.41,19882.63,38.7266,TR
WRK-000221,2025-10,291.73,11433.62,39.1925,TR
WRK-000221,2025-11,367.58,13881.91,37.7657,TR
WRK-000221,2025-12,9.65,374.92,38.8515,TR
WRK-000221,2026-01,108.12,4213.7,38.9725,TR
WRK-000221,2026-02,217.91,8627.45,39.5918,TR
WRK-000222,2024-06,929.55,36667.14,39.4461,TR
WRK-000222,2024-07,1645.81,61945.34,37.6382,TR
WRK-000222,2024-08,2012.63,75451.99,37.4893,TR
WRK-000222,2024-09,1779.96,70554.67,39.6383,TR
WRK-000222,2024-10,1079.56,42167.41,39.0598,TR
WRK-000222,2024-11,1293.93,49585.34,38.3215,TR
WRK-000222,2024-12,1401.74,53644.26,38.2698,TR
WRK-000222,2025-01,792.58,31075.84,39.2085,TR
WRK-000222,2025-02,296.61,11631.17,39.2137,TR
WRK-000222,2025-03,320.1,12472.99,38.9659,TR
WRK-000222,2025-04,711.91,26977.78,37.8949,TR
WRK-000222,2025-05,960.19,36795.57,38.3211,TR
WRK-000222,2025-06,1559.77,58482.48,37.4943,TR
WRK-000222,2025-07,1185.2,45046.02,38.0071,TR
WRK-000222,2025-08,674.91,25498.12,37.78,TR
WRK-000222,2025-09,949.78,35685.75,37.5726,TR
WRK-000222,2025-10,1168.83,45988.68,39.3459,TR
WRK-000222,2025-11,1038.83,39549.75,38.0714,TR
WRK-000222,2025-12,1081.37,42330.0,39.1448,TR
WRK-000222,2026-01,1105.66,42026.43,38.0103,TR
WRK-000222,2026-02,1353.54,53304.59,39.3816,TR
WRK-000223,2025-01,753.3,29522.45,39.1908,TR
WRK-000223,2025-02,384.43,14465.53,37.6285,TR
WRK-000223,2025-03,1036.9,40691.15,39.2431,TR
WRK-000223,2025-04,873.71,33804.48,38.6907,TR
